Linux 4.4.0-66-generic (CSPARKWORKnode4) 	10/23/2017 	_x86_64_	(16 CPU)

11:46:23 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:56:28 AM     all      0.44      0.00      0.25      0.56      0.00     98.75
11:56:29 AM     all      3.26      0.00      0.38      0.13      0.00     96.23
11:56:30 AM     all      3.39      0.00      0.44      0.38      0.00     95.80
11:56:31 AM     all      2.76      0.00      0.25      0.00      0.00     96.99
11:56:32 AM     all      0.31      0.00      0.31      1.94      0.00     97.43
11:56:33 AM     all      0.06      0.00      2.20      0.00      0.00     97.74
11:56:34 AM     all      0.31      0.00      2.70      0.75      0.00     96.24
11:56:35 AM     all      0.00      0.00      0.06      0.06      0.00     99.88
11:56:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:39 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:56:40 AM     all      0.00      0.00      0.00      0.19      0.00     99.81
11:56:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:46 AM     all      0.00      0.00      0.00      0.25      0.00     99.75
11:56:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:50 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:56:51 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:56:52 AM     all      0.00      0.00      0.00      0.19      0.00     99.81
11:56:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:56:57 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:56:58 AM     all      0.00      0.00      0.06      0.81      0.00     99.12
11:56:59 AM     all      0.13      0.00      0.31      5.38      0.00     94.18
11:57:00 AM     all      0.50      0.00      0.25      5.68      0.00     93.57
11:57:01 AM     all      0.75      0.00      0.62      5.00      0.00     93.63
