Linux 4.4.0-66-generic (CSPARKWORKnode1) 	10/23/2017 	_x86_64_	(16 CPU)

11:46:23 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:47:02 AM     all      0.06      0.00      0.00      0.06      0.00     99.87
11:47:03 AM     all      0.00      0.00      0.06      0.12      0.00     99.81
11:47:04 AM     all      0.00      0.00      0.06      0.06      0.00     99.87
11:47:05 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:47:06 AM     all      0.00      0.00      0.00      0.19      0.00     99.81
11:47:07 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:47:08 AM     all      1.31      0.00      0.38      0.63      0.00     97.68
11:47:09 AM     all      0.06      0.00      0.13      0.06      0.00     99.75
11:47:10 AM     all      2.18      0.00      1.54      0.06      0.00     96.22
11:47:11 AM     all      3.65      0.00      2.01      3.40      0.00     90.94
11:47:12 AM     all      5.79      0.00      1.26      5.60      0.00     87.34
11:47:13 AM     all      8.02      0.00      2.34      4.55      0.00     85.10
11:47:14 AM     all      8.48      0.00      2.68      5.54      0.00     83.30
11:47:15 AM     all      9.11      0.00      3.12      2.55      0.00     85.22
11:47:16 AM     all      3.51      0.00      2.23      6.44      0.00     87.82
11:47:17 AM     all      2.62      0.00      2.05      5.95      0.00     89.37
11:47:18 AM     all      3.26      0.00      3.58      4.86      0.00     88.31
11:47:19 AM     all      2.83      0.00      1.74      1.03      0.00     94.41
11:47:20 AM     all      2.88      0.00      1.99      0.06      0.00     95.07
11:47:21 AM     all      2.16      0.00      1.14      0.06      0.00     96.64
11:47:22 AM     all      1.39      0.00      1.01      0.06      0.00     97.54
11:47:23 AM     all      3.86      0.00      1.45      0.82      0.00     93.87
11:47:24 AM     all      6.09      0.00      1.19      1.25      0.00     91.47
11:47:25 AM     all      6.36      0.00      0.76      0.06      0.00     92.83
11:47:26 AM     all      6.03      0.00      1.19      0.06      0.00     92.71
11:47:27 AM     all      6.21      0.00      1.38      0.06      0.00     92.35
11:47:28 AM     all      6.60      0.00      0.69      0.06      0.00     92.65
11:47:29 AM     all      6.15      0.00      1.13      1.32      0.00     91.41
11:47:30 AM     all      6.64      0.00      1.00      0.06      0.00     92.29
11:47:31 AM     all      4.53      0.00      1.32      2.45      0.00     91.70
11:47:32 AM     all      3.13      0.00      0.44      3.32      0.00     93.10
11:47:33 AM     all      6.33      0.00      1.25      0.00      0.00     92.41
11:47:34 AM     all      6.14      0.00      1.25      0.13      0.00     92.48
11:47:35 AM     all      6.12      0.00      1.01      0.50      0.00     92.37
11:47:36 AM     all      6.32      0.00      1.13      0.06      0.00     92.49
11:47:37 AM     all      6.34      0.00      1.32      2.95      0.00     89.40
11:47:38 AM     all      6.39      0.00      1.06      8.27      0.00     84.28
11:47:39 AM     all      6.29      0.00      0.94      5.79      0.00     86.97
11:47:40 AM     all      6.55      0.00      1.01      0.19      0.00     92.25
11:47:41 AM     all      6.27      0.00      0.75      0.06      0.00     92.91
11:47:42 AM     all      3.57      0.00      0.56      4.08      0.00     91.79
11:47:43 AM     all      6.33      0.00      0.81      0.06      0.00     92.79
11:47:44 AM     all      6.32      0.00      1.13      0.31      0.00     92.24
11:47:45 AM     all      6.39      0.00      1.07      6.20      0.00     86.34
11:47:46 AM     all      0.94      0.00      0.63     16.90      0.00     81.54
11:47:47 AM     all      0.00      0.00      0.38     13.38      0.00     86.25
11:47:48 AM     all      0.06      0.00      0.00     12.62      0.00     87.32
11:47:49 AM     all      0.00      0.00      0.25     12.38      0.00     87.38
11:47:50 AM     all      0.00      0.00      0.19     12.40      0.00     87.41
11:47:51 AM     all      0.00      0.00      0.00     12.56      0.00     87.44
11:47:52 AM     all      0.00      0.00      0.13      7.44      0.00     92.43
11:47:53 AM     all      0.00      0.00      0.06      6.25      0.00     93.68
11:47:54 AM     all      0.06      0.00      0.00      6.32      0.00     93.62
11:47:55 AM     all      0.00      0.00      0.06      6.19      0.00     93.75
11:47:56 AM     all      0.00      0.00      0.00      6.32      0.00     93.68
11:47:57 AM     all      0.00      0.00      0.06     11.19      0.00     88.74
11:47:58 AM     all      0.06      0.00      0.00     12.62      0.00     87.31
11:47:59 AM     all      0.00      0.00      0.06     12.51      0.00     87.43
11:48:00 AM     all      0.00      0.00      0.00     12.58      0.00     87.42
11:48:01 AM     all      0.00      0.00      0.06     12.50      0.00     87.44
11:48:02 AM     all      0.00      0.00      0.00     12.57      0.00     87.43
11:48:03 AM     all      0.00      0.00      0.06     12.51      0.00     87.43
11:48:04 AM     all      0.00      0.00      0.12      7.75      0.00     92.12
11:48:05 AM     all      0.06      0.00      0.06      6.38      0.00     93.50
11:48:06 AM     all      0.00      0.00      0.00      6.26      0.00     93.74
11:48:07 AM     all      0.00      0.00      0.00      6.31      0.00     93.69
11:48:08 AM     all      0.06      0.00      0.06      6.25      0.00     93.62
11:48:09 AM     all      0.00      0.00      0.06      6.20      0.00     93.74
11:48:10 AM     all      0.00      0.00      0.00      6.37      0.00     93.63
11:48:11 AM     all      0.06      0.00      0.13     10.51      0.00     89.31
11:48:12 AM     all      0.00      0.00      0.06     12.56      0.00     87.38
11:48:13 AM     all      0.00      0.00      0.13     12.45      0.00     87.42
11:48:14 AM     all      0.00      0.00      0.06     12.56      0.00     87.38
11:48:15 AM     all      0.00      0.00      0.12      8.31      0.00     91.56
11:48:16 AM     all      0.13      0.00      0.19      6.63      0.00     93.06
11:48:17 AM     all      6.76      0.00      1.69      7.13      0.00     84.42
11:48:18 AM     all     14.44      0.00      1.51      6.40      0.00     77.65
11:48:19 AM     all      6.26      0.00      1.25      6.07      0.00     86.41
11:48:20 AM     all      0.00      0.00      0.00      6.32      0.00     93.68
11:48:21 AM     all      0.06      0.00      0.19      6.19      0.00     93.56
11:48:22 AM     all      0.00      0.00      0.00      6.32      0.00     93.68
11:48:23 AM     all      0.13      0.00      0.06      6.25      0.00     93.56
11:48:24 AM     all      0.00      0.00      0.12      6.25      0.00     93.63
11:48:25 AM     all      0.06      0.00      0.00      6.26      0.00     93.68
11:48:26 AM     all      0.00      0.00      0.06      6.25      0.00     93.68
11:48:27 AM     all      0.00      0.00      0.00      6.26      0.00     93.74
11:48:28 AM     all      0.00      0.00      0.12      6.25      0.00     93.62
11:48:29 AM     all      0.00      0.00      0.00      6.32      0.00     93.68
11:48:30 AM     all      0.00      0.00      0.00      6.32      0.00     93.68
11:48:31 AM     all      0.00      0.00      0.06      6.32      0.00     93.62
11:48:32 AM     all      0.00      0.00      0.13      6.19      0.00     93.68
11:48:33 AM     all      0.00      0.00      0.00      6.32      0.00     93.68
11:48:34 AM     all      0.13      0.00      0.00      6.32      0.00     93.56
11:48:35 AM     all      0.00      0.00      0.06      6.31      0.00     93.62
11:48:36 AM     all      0.00      0.00      0.00      6.25      0.00     93.75
11:48:37 AM     all      0.00      0.00      0.00      6.50      0.00     93.50
11:48:38 AM     all      0.00      0.00      0.00      6.32      0.00     93.68
11:48:39 AM     all      0.00      0.00      0.00      6.32      0.00     93.68
11:48:40 AM     all      0.06      0.00      0.00      4.69      0.00     95.25
11:48:41 AM     all      0.06      0.00      0.00      0.12      0.00     99.81
11:48:42 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:48:43 AM     all      0.06      0.00      0.00      0.13      0.00     99.81
11:48:44 AM     all      0.00      0.00      0.06      0.06      0.00     99.88
11:48:45 AM     all      0.00      0.00      0.00      0.19      0.00     99.81
11:48:46 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:48:47 AM     all      0.06      0.00      0.06      0.12      0.00     99.75
11:48:48 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:48:49 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:48:50 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:48:51 AM     all      0.00      0.00      0.06      0.31      0.00     99.62
11:48:52 AM     all      0.00      0.00      0.00      0.13      0.00     99.87
11:48:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:48:54 AM     all      0.12      0.00      0.00      0.12      0.00     99.75
11:48:55 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:48:56 AM     all     10.66      0.00      1.20      1.39      0.00     86.76
11:48:57 AM     all     25.50      0.00      1.69      0.06      0.00     72.75
11:48:58 AM     all     66.73      0.00      4.55      0.00      0.00     28.72
11:48:59 AM     all     69.44      0.00      8.31      0.38      0.00     21.88
11:49:00 AM     all     81.21      0.00      3.68      0.00      0.00     15.11
11:49:01 AM     all     86.89      0.00      5.16      0.00      0.00      7.96
11:49:02 AM     all     82.53      0.00      7.06      0.00      0.00     10.40
11:49:03 AM     all     68.77      0.00     18.29      0.00      0.00     12.94
11:49:04 AM     all     74.94      0.00     14.23      0.00      0.00     10.83
11:49:05 AM     all     68.31      0.00     16.00      0.19      0.00     15.50
11:49:06 AM     all     84.29      0.00      5.24      0.06      0.00     10.41
11:49:07 AM     all     85.49      0.00      4.86      0.00      0.00      9.65
11:49:08 AM     all     10.22      0.00      0.69      0.06      0.00     89.03
11:49:09 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:10 AM     all      0.00      0.00      0.00      0.12      0.00     99.88
11:49:11 AM     all      0.00      0.00      0.00      0.38      0.00     99.62
11:49:12 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:13 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:14 AM     all      0.50      0.00      0.25      0.06      0.00     99.19
11:49:15 AM     all      0.06      0.00      0.69      0.06      0.00     99.18
11:49:16 AM     all      0.12      0.00      0.12      1.25      0.00     98.50
11:49:17 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:18 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:19 AM     all      0.00      0.00      0.06      0.12      0.00     99.81
11:49:20 AM     all      0.00      0.00      0.06      0.13      0.00     99.81
11:49:21 AM     all      0.06      0.00      0.00      0.25      0.00     99.69
11:49:22 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:23 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:24 AM     all      0.00      0.00      0.06      0.12      0.00     99.81
11:49:25 AM     all      0.44      0.00      0.38      0.56      0.00     98.62
11:49:26 AM     all      4.19      0.00      1.25      1.63      0.00     92.93
11:49:27 AM     all     13.53      0.00      1.25      0.06      0.00     85.15
11:49:28 AM     all      4.44      0.00      1.06      0.06      0.00     94.43
11:49:29 AM     all      0.38      0.00      0.06      0.06      0.00     99.50
11:49:30 AM     all      0.12      0.00      0.06      0.12      0.00     99.69
11:49:31 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:32 AM     all      0.00      0.00      0.00      0.19      0.00     99.81
11:49:33 AM     all      0.00      0.00      0.06      0.12      0.00     99.81
11:49:34 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:35 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:49:36 AM     all      1.25      0.00      0.19      0.44      0.00     98.12
11:49:37 AM     all     15.49      0.00      1.45      0.63      0.00     82.43
11:49:38 AM     all     15.71      0.00      1.26      0.69      0.00     82.34
11:49:39 AM     all     18.07      0.00      3.11      0.44      0.00     78.38
11:49:40 AM     all     23.89      0.00      1.27      0.70      0.00     74.14
11:49:41 AM     all     21.95      0.00      0.76      0.38      0.00     76.91
11:49:42 AM     all     21.84      0.00      0.82      0.32      0.00     77.02
11:49:43 AM     all     14.38      0.00      2.21      0.32      0.00     83.09
11:49:44 AM     all     15.88      0.00      2.71      0.50      0.00     80.91
11:49:45 AM     all     14.55      0.00      3.78      0.63      0.00     81.05
11:49:46 AM     all     14.39      0.00      1.75      0.38      0.00     83.48
11:49:47 AM     all     13.19      0.00      2.71      0.38      0.00     83.72
11:49:48 AM     all     10.87      0.00      2.39      0.44      0.00     86.31
11:49:49 AM     all     10.82      0.00      2.52      0.82      0.00     85.85
11:49:50 AM     all     10.99      0.00      2.72     10.80      0.00     75.49
11:49:51 AM     all     13.94      0.00      3.71      1.19      0.00     81.16
11:49:52 AM     all     14.61      0.00      3.51      0.19      0.00     81.69
11:49:53 AM     all     11.99      0.00      2.78      0.44      0.00     84.79
11:49:54 AM     all     13.75      0.00      2.26      0.56      0.00     83.43
11:49:55 AM     all     13.78      0.00      2.94      0.69      0.00     82.58
11:49:56 AM     all     13.60      0.00      2.63      0.50      0.00     83.27
11:49:57 AM     all     12.93      0.00      2.71      0.88      0.00     83.47
11:49:58 AM     all     10.23      0.00      2.82      0.44      0.00     86.51
11:49:59 AM     all     11.47      0.00      2.51      1.32      0.00     84.70
11:50:00 AM     all     13.33      0.00      3.52      0.31      0.00     82.83
11:50:01 AM     all     13.13      0.00      2.32      0.44      0.00     84.11
11:50:03 AM     all     14.00      0.00      3.39      0.50      0.00     82.11
11:50:04 AM     all     13.43      0.00      1.94      0.63      0.00     84.00
11:50:05 AM     all      9.97      0.00      2.45      0.44      0.00     87.14
11:50:06 AM     all     17.51      0.00      2.45      0.56      0.00     79.47
11:50:06 AM     all     13.28      0.00      2.32      0.44      0.00     83.96
11:50:08 AM     all     11.07      0.00      1.89      0.57      0.00     86.48
11:50:09 AM     all     12.53      0.00      0.75      0.94      0.00     85.78
11:50:10 AM     all     10.53      0.00      2.63      0.25      0.00     86.59
11:50:10 AM     all     12.99      0.00      0.75      0.31      0.00     85.95
11:50:11 AM     all     13.85      0.00      0.81      0.38      0.00     84.96
11:50:13 AM     all     15.74      0.00      1.89      0.25      0.00     82.12
11:50:14 AM     all     15.08      0.00      0.56      1.13      0.00     83.23
11:50:15 AM     all     15.19      0.00      2.14      0.57      0.00     82.10
11:50:16 AM     all     13.51      0.00      0.31      0.38      0.00     85.80
11:50:17 AM     all     11.67      0.00      1.13      0.31      0.00     86.89
11:50:18 AM     all     11.17      0.00      1.19      0.38      0.00     87.26
11:50:19 AM     all     11.66      0.00      0.82      0.25      0.00     87.27
11:50:20 AM     all     10.53      0.00      3.51      2.26      0.00     83.71
11:50:21 AM     all     14.88      0.00      2.45      0.94      0.00     81.73
11:50:22 AM     all     17.04      0.00      0.75      0.06      0.00     82.14
11:50:23 AM     all     11.65      0.00      1.88      0.38      0.00     86.09
11:50:24 AM     all     15.92      0.00      0.56      0.44      0.00     83.07
11:50:25 AM     all     12.92      0.00      1.07      0.38      0.00     85.64
11:50:26 AM     all     12.38      0.00      0.44      0.31      0.00     86.86
11:50:27 AM     all     12.98      0.00      0.76      0.76      0.00     85.51
11:50:28 AM     all     14.55      0.00      0.88      0.38      0.00     84.20
11:50:29 AM     all     12.94      0.00      0.44      0.38      0.00     86.24
11:50:30 AM     all     13.55      0.00      0.62      0.25      0.00     85.57
11:50:31 AM     all     11.99      0.00      1.00      0.63      0.00     86.38
11:50:32 AM     all     12.48      0.00      0.32      0.32      0.00     86.89
11:50:33 AM     all     12.41      0.00      0.69      4.82      0.00     82.08
11:50:34 AM     all     11.73      0.00      1.13      0.56      0.00     86.57
11:50:35 AM     all     12.05      0.00      0.38      0.25      0.00     87.33
11:50:36 AM     all     11.39      0.00      0.94      0.44      0.00     87.23
11:50:37 AM     all     12.35      0.00      0.82      0.19      0.00     86.64
11:50:38 AM     all     12.87      0.00      0.25      0.25      0.00     86.63
11:50:39 AM     all     12.08      0.00      0.50      0.00      0.00     87.41
11:50:40 AM     all     12.16      0.00      0.38      0.00      0.00     87.46
11:50:41 AM     all     12.33      0.00      0.50      0.00      0.00     87.17
11:50:42 AM     all     12.86      0.00      0.76      0.00      0.00     86.38
11:50:43 AM     all     16.67      0.00      0.57      0.19      0.00     82.58
11:50:44 AM     all     13.83      0.00      0.75      0.38      0.00     85.04
11:50:45 AM     all     12.27      0.00      0.88      0.31      0.00     86.53
11:50:46 AM     all      3.13      0.00      0.56      0.44      0.00     95.86
11:50:47 AM     all      9.58      0.00      1.26      0.13      0.00     89.04
11:50:48 AM     all      5.15      0.00      0.75      0.00      0.00     94.09
11:50:49 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:50:50 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:50:51 AM     all      0.88      0.00      0.31      0.19      0.00     98.62
11:50:52 AM     all      8.81      0.00      1.00      0.31      0.00     89.88
11:50:53 AM     all     16.30      0.00      1.07      0.25      0.00     82.38
11:50:54 AM     all      1.19      0.00      0.56      0.38      0.00     97.87
11:50:55 AM     all     12.34      0.00      1.25      0.00      0.00     86.41
11:50:56 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:50:57 AM     all      9.81      0.00      1.07      0.50      0.00     88.62
11:50:58 AM     all     12.04      0.00      0.69      0.44      0.00     86.83
11:50:59 AM     all     17.85      0.00      1.50      0.25      0.00     80.40
11:51:00 AM     all     10.92      0.00      0.82      0.25      0.00     88.01
11:51:01 AM     all      4.63      0.00      0.50      0.19      0.00     94.68
11:51:02 AM     all      5.27      0.00      0.44      0.50      0.00     93.79
11:51:03 AM     all      5.88      0.00      0.75      0.31      0.00     93.06
11:51:04 AM     all      6.38      0.00      0.63      0.44      0.00     92.56
11:51:05 AM     all      7.25      0.00      0.75      0.31      0.00     91.69
11:51:06 AM     all      8.02      0.00      1.00      0.25      0.00     90.73
11:51:07 AM     all      5.89      0.00      0.63      0.38      0.00     93.11
11:51:08 AM     all      7.61      0.00      0.75      0.44      0.00     91.21
11:51:09 AM     all      9.42      0.00      0.88      0.00      0.00     89.70
11:51:10 AM     all      8.51      0.00      0.88      0.38      0.00     90.24
11:51:11 AM     all      6.00      0.00      0.56      0.19      0.00     93.25
11:51:12 AM     all      7.07      0.00      0.75      0.38      0.00     91.80
11:51:13 AM     all      8.15      0.00      1.07      0.38      0.00     90.41
11:51:14 AM     all      5.82      0.00      0.69      0.25      0.00     93.24
11:51:15 AM     all      5.75      0.00      0.87      0.44      0.00     92.94
11:51:16 AM     all      5.89      0.00      0.69      0.19      0.00     93.24
11:51:17 AM     all      7.00      0.00      0.69      0.44      0.00     91.87
11:51:18 AM     all      8.52      0.00      0.69      0.31      0.00     90.48
11:51:19 AM     all      6.00      0.00      0.62      0.25      0.00     93.13
11:51:20 AM     all      5.82      0.00      0.63      0.44      0.00     93.11
11:51:21 AM     all      5.95      0.00      0.50      0.38      0.00     93.17
11:51:22 AM     all      7.63      0.00      0.81      0.25      0.00     91.31
11:51:23 AM     all      8.33      0.00      0.88      0.50      0.00     90.29
11:51:24 AM     all      5.69      0.00      0.63      0.00      0.00     93.68
11:51:25 AM     all      5.89      0.00      0.63      0.19      0.00     93.30
11:51:26 AM     all      8.65      0.00      1.07      1.13      0.00     89.16
11:51:27 AM     all     12.12      0.00      1.19      0.25      0.00     86.45
11:51:28 AM     all      9.42      0.00      0.94      0.31      0.00     89.33
11:51:29 AM     all      5.75      0.00      0.56      0.31      0.00     93.37
11:51:30 AM     all      5.51      0.00      0.56      0.25      0.00     93.68
11:51:31 AM     all      5.94      0.00      0.75      0.88      0.00     92.43
11:51:32 AM     all      5.82      0.00      0.50      0.38      0.00     93.30
11:51:33 AM     all      5.57      0.00      0.50      0.50      0.00     93.43
11:51:34 AM     all     31.93      0.00      2.58      0.25      0.00     65.24
11:51:35 AM     all     43.74      0.00      2.20      0.38      0.00     53.68
11:51:36 AM     all     37.55      0.00      1.32      0.57      0.00     60.57
11:51:37 AM     all     30.90      0.00      1.64      0.57      0.00     66.90
11:51:38 AM     all     21.02      0.00      0.88      0.25      0.00     77.85
11:51:39 AM     all     13.66      0.00      0.75      0.38      0.00     85.21
11:51:40 AM     all      9.16      0.00      0.31      0.25      0.00     90.28
11:51:41 AM     all      6.48      0.00      0.38      0.50      0.00     92.64
11:51:42 AM     all      5.76      0.00      0.50      1.00      0.00     92.73
11:51:43 AM     all      6.27      0.00      0.31      0.44      0.00     92.98
11:51:44 AM     all      5.40      0.00      0.31      0.31      0.00     93.97
11:51:45 AM     all      5.97      0.00      0.31      0.25      0.00     93.47
11:51:46 AM     all      6.03      0.00      0.56      0.50      0.00     92.91
11:51:47 AM     all      6.27      0.00      0.44      1.25      0.00     92.04
11:51:48 AM     all      5.44      0.00      1.38      0.00      0.00     93.19
11:51:49 AM     all      8.78      0.00      0.82      0.38      0.00     90.03
11:51:50 AM     all      7.66      0.00      1.57      0.56      0.00     90.21
11:51:51 AM     all      6.22      0.00      0.31      0.38      0.00     93.09
11:51:52 AM     all      8.97      0.00      0.82      1.44      0.00     88.78
11:51:53 AM     all      9.92      0.00      0.31      0.50      0.00     89.27
11:51:54 AM     all      9.97      0.00      0.50      0.38      0.00     89.15
11:51:55 AM     all     11.10      0.00      0.56      0.31      0.00     88.03
11:51:56 AM     all     10.03      0.00      0.56      0.63      0.00     88.78
11:51:57 AM     all     10.02      0.00      0.56      1.19      0.00     88.23
11:51:58 AM     all     10.36      0.00      0.50      0.25      0.00     88.89
11:51:59 AM     all     11.40      0.00      0.69      0.25      0.00     87.66
11:52:00 AM     all     10.68      0.00      0.50      0.37      0.00     88.44
11:52:01 AM     all     10.48      0.00      0.75      0.25      0.00     88.52
11:52:02 AM     all     10.70      0.00      1.00      1.69      0.00     86.61
11:52:03 AM     all     10.55      0.00      0.50      0.25      0.00     88.70
11:52:04 AM     all     10.69      0.00      1.00      0.31      0.00     87.99
11:52:05 AM     all     10.04      0.00      0.63      0.50      0.00     88.83
11:52:06 AM     all     10.32      0.00      0.81      0.38      0.00     88.49
11:52:07 AM     all     10.67      0.00      0.56      1.38      0.00     87.38
11:52:08 AM     all     10.26      0.00      0.81      0.56      0.00     88.36
11:52:09 AM     all     10.55      0.00      0.57      4.33      0.00     84.55
11:52:10 AM     all     11.93      0.00      0.44      0.38      0.00     87.25
11:52:11 AM     all     11.54      0.00      0.50      0.25      0.00     87.70
11:52:12 AM     all     11.26      0.00      0.44      0.00      0.00     88.30
11:52:13 AM     all     10.72      0.00      0.82      0.06      0.00     88.40
11:52:14 AM     all     11.10      0.00      0.50      0.00      0.00     88.39
11:52:15 AM     all     11.26      0.00      0.50      0.00      0.00     88.24
11:52:16 AM     all     11.17      0.00      0.44      0.13      0.00     88.26
11:52:17 AM     all     10.41      0.00      1.25      0.00      0.00     88.34
11:52:18 AM     all     11.16      0.00      0.44      0.00      0.00     88.40
11:52:19 AM     all     10.91      0.00      0.69      0.06      0.00     88.34
11:52:20 AM     all     11.22      0.00      0.56      0.00      0.00     88.21
11:52:21 AM     all     11.10      0.00      0.50      0.19      0.00     88.21
11:52:22 AM     all     10.29      0.00      1.51      0.00      0.00     88.21
11:52:23 AM     all     10.41      0.00      1.19      0.06      0.00     88.34
11:52:24 AM     all     10.24      0.00      1.51      0.00      0.00     88.25
11:52:25 AM     all     10.34      0.00      1.44      0.00      0.00     88.21
11:52:26 AM     all      9.84      0.00      1.94      0.25      0.00     87.96
11:52:27 AM     all     11.29      0.00      1.13      0.69      0.00     86.90
11:52:28 AM     all     11.08      0.00      1.00      0.50      0.00     87.41
11:52:29 AM     all     10.35      0.00      1.38      0.00      0.00     88.27
11:52:30 AM     all     10.04      0.00      1.57      0.00      0.00     88.39
11:52:31 AM     all     10.11      0.00      1.51      0.00      0.00     88.38
11:52:32 AM     all     10.66      0.00      1.07      0.00      0.00     88.28
11:52:33 AM     all      9.84      0.00      2.07      0.19      0.00     87.91
11:52:34 AM     all      9.34      0.00      2.19      0.00      0.00     88.47
11:52:35 AM     all     10.96      0.00      1.57      0.31      0.00     87.16
11:52:36 AM     all     10.98      0.00      1.32      0.25      0.00     87.45
11:52:37 AM     all     10.46      0.00      2.13      0.44      0.00     86.98
11:52:38 AM     all      9.71      0.00      2.57      0.38      0.00     87.35
11:52:39 AM     all      9.92      0.00      2.64      0.38      0.00     87.06
11:52:40 AM     all     10.18      0.00      2.39      0.00      0.00     87.44
11:52:41 AM     all     10.91      0.00      1.76      0.00      0.00     87.34
11:52:42 AM     all     10.77      0.00      2.07      0.00      0.00     87.16
11:52:43 AM     all     10.90      0.00      2.07      0.00      0.00     87.03
11:52:44 AM     all     10.19      0.00      2.33      0.06      0.00     87.42
11:52:45 AM     all     10.48      0.00      2.13      0.06      0.00     87.32
11:52:46 AM     all      8.74      0.00      3.83      0.44      0.00     86.99
11:52:47 AM     all      6.65      0.00      9.09      0.82      0.00     83.45
11:52:48 AM     all      9.93      0.00      6.85      0.25      0.00     82.97
11:52:49 AM     all     16.27      0.00      0.50      0.32      0.00     82.91
11:52:50 AM     all      7.65      0.00      8.78      0.00      0.00     83.57
11:52:51 AM     all      4.89      0.00     12.34      0.44      0.00     82.33
11:52:52 AM     all      3.96      0.00     14.33      0.82      0.00     80.89
11:52:53 AM     all      0.81      0.00      1.88     25.23      0.00     72.07
11:52:54 AM     all      7.15      0.00      7.96     13.29      0.00     71.60
11:52:55 AM     all      5.27      0.00      4.89     37.43      0.00     52.41
11:52:56 AM     all      6.08      0.00      2.57     17.87      0.00     73.48
11:52:57 AM     all     37.56      0.00     11.12      0.19      0.00     51.13
11:52:58 AM     all      9.82      0.00      1.95      7.55      0.00     80.68
